# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 843 77 8901 1264
p 2 0 815 105 12197 1333
p 2 0 781 139 8051 1158
p 2 0 780 140 7869 1150
p 2 0 794 126 10649 1203
p 2 0 743 177 6915 1033
p 2 0 745 175 6657 1011
p 2 0 747 173 8819 1058
p 2 0 681 239 4471 885
p 2 0 687 233 4909 891
i 2 920 0 0 23476 3764
p 2 0 335 585 508 442
p 2 0 388 532 517 483
p 2 6 456 458 3023 796
p 2 0 423 497 643 530
p 2 0 282 638 437 386
p 2 2 373 545 3131 660
p 2 0 325 595 605 448
p 2 0 259 661 423 365
p 2 3 403 514 2800 711
p 2 0 292 628 542 416
p 2 0 295 625 449 391
p 2 0 391 529 2444 673
p 2 0 315 605 532 425
p 2 0 245 675 414 350
p 2 1 414 505 2291 698
p 2 0 246 674 488 379
p 2 0 240 680 395 346
p 2 0 357 563 2613 666
p 2 0 333 587 556 444
p 2 0 224 696 403 346
p 2 2 352 566 3239 694
p 2 0 247 673 518 389
p 2 0 266 654 437 372
p 2 4 346 570 3125 714
p 2 0 283 637 541 421
p 2 0 209 711 400 329
p 2 6 357 557 2783 701
p 2 0 263 657 485 383
p 2 0 168 752 343 295
p 2 2 345 573 3016 628
p 2 0 280 640 528 403
p 2 0 230 690 404 343
p 2 3 355 562 2701 642
p 2 0 246 674 484 373
p 2 0 222 698 381 335
p 2 0 327 593 2394 619
p 2 0 265 655 508 393
p 2 0 206 714 370 318
p 2 0 307 613 2169 593
p 2 0 224 696 461 353
p 2 0 196 724 327 307
p 2 1 354 565 2588 655
p 2 0 274 646 497 400
p 2 0 204 716 387 327
p 2 2 392 526 3259 711
p 2 0 268 652 541 400
p 2 0 224 696 406 343
p 2 5 320 595 3111 701
p 2 0 279 641 499 397
p 2 0 211 709 385 325
p 2 7 485 428 8472 921
p 2 0 379 541 928 510
p 2 0 282 638 569 394
p 2 2 464 454 8142 832
p 2 0 352 568 826 476
p 2 0 265 655 566 381
p 2 3 464 453 7930 831
p 2 0 352 568 904 479
p 2 0 268 652 573 385
p 2 0 363 557 2882 666
p 2 0 323 597 617 444
p 2 0 216 704 457 337
p 2 0 385 535 2749 670
p 2 0 277 643 571 405
p 2 0 201 719 387 316
p 2 0 354 566 2971 650
p 2 0 302 618 585 419
p 2 0 228 692 435 342
p 2 3 366 551 3594 708
p 2 0 272 648 555 393
p 2 0 268 652 470 375
p 2 5 357 558 3437 746
p 2 0 313 607 615 438
p 2 0 229 691 444 348
p 2 6 359 555 3164 717
p 2 0 285 635 561 407
p 2 0 232 688 397 338
p 2 2 353 565 3311 637
p 2 0 233 687 506 368
p 2 0 236 684 418 340
p 2 3 318 599 2956 622
p 2 0 236 684 482 364
p 2 0 259 661 446 365
p 2 1 346 573 2675 640
p 2 0 236 684 485 363
p 2 0 215 705 373 321
p 2 1 342 577 2587 629
p 2 0 242 678 501 372
p 2 0 209 711 376 322
p 2 0 312 608 2888 633
p 2 0 258 662 516 391
p 2 0 208 712 394 321
p 2 2 387 531 3602 710
p 2 0 246 674 530 380
p 2 0 294 626 473 393
p 2 4 348 568 3378 713
p 2 0 295 625 568 423
p 2 0 207 713 398 331
p 2 6 369 545 3019 728
p 2 0 274 646 513 399
p 2 0 191 729 368 312
p 2 2 354 564 3310 639
p 2 0 241 679 460 361
p 2 0 226 694 392 336
p 2 3 327 590 2912 624
p 2 0 276 644 545 405
p 2 0 187 733 386 310
p 2 0 335 585 2596 631
p 2 0 254 666 506 384
p 2 0 187 733 392 311
p 2 1 318 601 2271 626
p 2 0 243 677 495 363
p 2 0 171 749 332 293
p 2 0 344 576 2630 636
p 2 0 233 687 475 367
p 2 0 203 717 412 325
p 2 2 338 580 3231 685
p 2 0 237 683 542 379
p 2 0 283 637 459 383
p 2 4 317 599 3086 696
p 2 0 267 653 543 403
p 2 0 204 716 408 323
p 2 6 353 561 3111 714
p 2 0 313 607 527 420
p 2 0 168 752 342 295
p 2 2 334 584 3279 631
p 2 0 270 650 511 387
p 2 0 221 699 399 330
p 2 3 341 576 3027 649
p 2 0 262 658 505 387
p 2 0 246 674 414 354
p 2 0 350 570 2429 640
p 2 0 237 683 481 372
p 2 0 221 699 377 331
p 2 0 304 616 2164 596
p 2 1 220 699 670 351
p 2 0 175 745 328 292
p 2 0 329 591 2598 626
p 2 0 249 671 482 373
i 2 920 0 0 12203 3611
p 2 347 573 0 16468 3620
p 2 248 672 0 18260 3512
p 2 173 747 0 11272 2414
p 2 86 834 0 8219 1861
p 2 21 894 5 9895 1843
p 2 1 908 11 6595 1462
p 2 0 853 67 6950 1075
p 2 0 758 162 8617 971
p 2 0 755 165 9602 985
p 2 0 737 183 6527 959
p 2 0 785 135 6209 988
p 2 0 656 264 6131 871
p 2 0 732 188 6367 946
p 2 0 676 244 6138 886
p 2 0 695 225 6148 903
p 2 0 740 180 6235 945
p 2 0 640 280 6286 871
p 2 0 658 262 6065 871
p 2 0 700 220 6193 910
p 2 0 733 187 6437 943
p 2 0 680 240 5733 896
p 2 0 656 264 6429 886
p 2 0 634 286 5914 845
p 2 0 680 240 6319 903
p 2 0 659 261 6075 889
p 2 0 683 237 6406 909
p 2 0 603 317 5957 832
p 2 0 622 298 6019 843
p 2 0 724 196 6324 950
p 2 0 697 223 5792 890
p 2 0 621 299 6302 856
p 2 0 620 300 5932 856
p 2 0 704 216 6376 924
p 2 0 690 230 6096 891
p 2 0 573 347 6340 820
p 2 0 627 293 5967 851
p 2 0 745 175 6233 939
p 2 0 603 317 6084 823
p 2 0 656 264 6283 879
p 2 0 695 225 6240 914
p 2 0 641 279 6171 876
p 2 0 708 212 6199 913
p 2 0 625 295 6450 879
p 2 0 608 312 5934 829
p 2 0 721 199 6173 923
p 2 0 671 249 6182 901
p 2 0 603 317 6278 841
p 2 0 641 279 6000 879
p 2 0 672 248 6119 885
p 2 0 724 196 6253 939
p 2 0 578 342 6241 826
i 2 920 0 0 24485 3384
p 2 107 802 11 26624 2589
p 2 29 857 34 15347 2020
p 2 86 828 6 24833 2439
p 2 0 857 63 7716 1618
p 2 85 832 3 28435 2451
